statefip,year,race,bmprison,wmprison,bmpop,wmpop,error,crack,alcohol,income,ur,poverty,black,perc1519,aidscapita,state,parole,probation,capacity_rated,capacity_operational,capacity_design,bmprate,wmprate
42,1991,2,12510,8042,521736,5123165,0,3.512466,2.05,20265,6.9083333,11,9.4947815,6.4993186,8.354084,Pennsylvania,66893,99425,,,15915,2397.7644,156.97328
42,1992,1,13542,8200,528693,5134228,0,3.591608,1.99,21235,7.6833334,11.9,9.6577063,6.3573775,9.7016878,Pennsylvania,71062,89944,,,16713,2561.4109,159.71242
42,1993,1,14068,8442,534782,5147563,0,3.6677811,1.96,21738,7.0749998,13.2,9.8056021,6.357224,11.006851,Pennsylvania,72100,88180,,,18844,2630.6047,163.99994
42,1994,1,17828,9023,539629,5150202,0,3.8299849,1.9299999,22414,6.3249998,12.5,9.9362068,6.4377508,12.937642,Pennsylvania,70355,99524,20455,20455,20455,3303.7512,175.19701
42,1995,1,17563,10260,542610,5145830,0,3.819387,1.86,23262,5.8666668,12.2,10.055431,6.5506935,12.681988,Pennsylvania,73234,106823,,20970,,3236.7629,199.38475
42,1996,2,18772,10922,544545,5138017,0,3.1345291,1.86,24344,5.4583335,11.6,10.176294,6.6732984,10.310575,Pennsylvania,75013,110532,,21740,22170,3447.2817,212.57228
42,1997,1,19108,11063,545679,5125397,0,3.4125249,1.84,25475,5.1083336,11.2,10.299453,6.7898889,6.0354204,Pennsylvania,78264,108230,,22875,23156,3501.6924,215.84669
42,1998,2,19656,11656,547416,5118053,0,4.3332281,1.86,26961,4.6333332,11.3,10.437475,6.8940029,4.9078565,Pennsylvania,81001,121094,24247,30992,24247,3590.688,227.74286
42,1999,2,19623,11563,549258,5109995,0,4.3614278,1.87,27937,4.4083333,9.3000002,10.576837,6.9202175,4.1015005,Pennsylvania,85666,118770,25228,32384,25228,3572.6379,226.28203
42,2000,2,19596,11820,577447,5066969,0,2.800565,1.9,29695,4.1916666,8.6000004,10.693368,6.8984017,3.4022169,Pennsylvania,82345,121176,25690,33180,25690,3393.5581,233.27556
44,1985,2,362,903,18195,436621,0,2.299217,2.9400001,14615,4.5,9,4.080153,7.9430084,1.0317873,Rhode Island,402,7536,1456,1407,1359,1989.5576,206.81552
44,1986,2,384,924,18845,439717,0,3.1395421,2.8599999,15526,4.0166664,9.1000004,4.0742903,7.9071426,2.3530424,Rhode Island,453,8174,1456,1440,1359,2037.6758,210.13516
44,1987,2,393,949,19641,444568,0,4.5039139,2.8499999,16482,3.5999999,8.1000004,4.0652862,7.7773423,4.4456391,Rhode Island,423,8181,1456,1489,1359,2000.9165,213.46565
44,1988,2,619,1153,20341,446718,0,4.9123912,2.8499999,18045,3.0166667,9.8000002,4.0594516,7.6067824,4.6158881,Rhode Island,442,9824,1546,1579,1449,3043.115,258.10468
44,1989,2,761,1501,21119,447547,0,5.6541009,2.6900001,19546,3.9916668,6.6999998,4.053791,7.3744664,5.6961894,Rhode Island,393,12231,1756,1804,1674,3603.3904,335.38376
44,1990,2,722,1488,21716,448777,0,3.2621939,2.54,20006,6.1166668,7.5,3.7860188,7.0127587,8.2505379,Rhode Island,321,15366,2396,2444,2314,3324.7375,331.56778
44,1991,2,843,1717,22005,448196,0,2.9045401,2.4100001,20049,8.1333332,10.4,3.9247568,6.3341475,9.498847,Rhode Island,345,16138,3042,3042,2789,3830.9475,383.09134
44,1992,1,844,1727,22229,446127,0,5.6695652,2.3299999,20867,8.833333,12.4,4.0569324,6.0091982,10.567056,Rhode Island,483,15585,3292,3292,3292,3796.842,387.1095
44,1993,1,835,1766,22517,444389,0,2.813719,2.27,21586,7.9166665,11.2,4.1929665,6.0548983,12.707957,Rhode Island,536,16186,3070,3070,3070,3708.3093,397.39957
44,1994,2,954,1786,22881,441639,0,3.596411,2.27,22097,6.8333335,10.3,4.3444324,6.1771131,14.272216,Rhode Island,525,18179,3438,3438,3438,4169.3979,404.40268
44,1995,2,964,1739,23108,439129,0,4.5638118,2.1700001,23225,6.1750002,10.6,4.5013113,6.3564281,12.782669,Rhode Island,591,18850,3349,3349,3349,4171.7153,396.0112
44,1996,1,1096,1901,23380,438073,0,3.6626551,2.24,24106,5.3333335,11,4.6661811,6.5672898,9.2076254,Rhode Island,573,20446,3441,3441,3441,4687.7671,433.94595
44,1997,2,1119,2002,23865,437231,0,4.1001959,2.3,25341,5.2166667,12.7,4.8517108,6.7835174,6.3392801,Rhode Island,526,19648,3774,3774,3774,4688.875,457.88153
44,1998,2,930,1705,24479,436963,0,5.46105,2.24,26670,4.5916667,11.6,5.0594826,6.9587984,4.8489313,Rhode Island,432,21049,3858,3858,3858,3799.1748,390.19321
44,1999,2,831,1469,25034,437402,0,3.4512441,2.28,27459,4.1666665,10,5.3009696,7.1028314,3.3640842,Rhode Island,397,21753,3724,3724,3862,3319.4856,335.84665
44,2000,2,879,1592,23623,426373,0,3.115304,2.3099999,29214,4.1666665,10.2,5.494348,7.0512176,4.3780422,Rhode Island,331,20922,3717,3717,3878,3720.95,373.38199
45,1985,2,6032,3953,463285,1124615,0,.28786489,2.49,11666,6.5749998,15.2,30.593187,8.6457272,.84745121,South Carolina,3261,17979,7976,7976,6927,1302.0063,351.49808
45,1986,1,6489,4564,468383,1141671,0,.47384289,2.5,12235,6.1750002,17.299999,30.541891,8.6172447,1.4357587,South Carolina,3066,21110,9212,9212,8163,1385.4047,399.76489
45,1987,2,7242,4723,472457,1154785,0,.64738113,2.49,12968,5.2416668,15.6,30.485596,8.5076618,2.5140319,South Carolina,3469,24959,10202,10202,9035,1532.8379,408.9939
45,1988,1,8131,4918,475814,1163646,0,1.339451,2.51,13924,4.5916667,15.5,30.438303,8.3614178,3.9266076,South Carolina,3626,26260,11793,11793,9443,1708.8611,422.63712
45,1989,1,9361,5386,482462,1178925,0,1.624248,2.47,14864,4.6416669,17,30.395021,8.1415892,5.2650123,South Carolina,3386,31623,14768,14768,11119,1940.2565,456.85687
45,1990,2,10598,5621,488291,1191152,0,1.398415,2.6099999,15894,4.8499999,16.200001,30.274008,7.8861403,7.8545508,South Carolina,3543,32287,15438,15438,11958,2170.427,471.89612
45,1991,1,11410,5767,497133,1209964,0,.3383427,2.4100001,16241,6.0749998,16.4,30.372158,7.50212,9.2426519,South Carolina,4154,32871,16138,16138,12335,2295.1604,476.62576
45,1992,2,11857,5601,505003,1222149,0,.44754541,2.3299999,16953,6.6333332,19,30.52598,7.3203878,11.711206,South Carolina,5325,35587,16216,16216,12527,2347.9067,458.29111
45,1993,1,12151,5376,510738,1229395,0,.56836152,2.3,17531,7.2083335,18.700001,30.708872,7.2732506,13.485058,South Carolina,5790,38658,16221,16221,12527,2379.1062,437.28827
45,1994,2,12502,5398,515246,1237734,0,.68474478,2.29,18365,6.0416665,13.8,30.816746,7.2955747,16.084646,South Carolina,6077,40005,16310,16310,12673,2426.4138,436.11957
45,1995,2,12931,5537,519577,1246045,0,1.591272,2.23,19124,5.1500001,19.9,30.920319,7.3632908,15.685931,South Carolina,5545,39821,17586,18864,15333,2488.7554,444.36597
45,1996,2,13464,5681,523822,1259051,0,1.9366,2.3099999,20058,5.6333332,13,30.943937,7.453269,14.619883,South Carolina,5036,42417,18614,18614,15189,2570.3389,451.21286
45,1997,2,13893,5858,529223,1276143,0,1.651392,2.3,20987,4.4416666,13.1,30.937225,7.4849677,8.9126186,South Carolina,4813,43095,,22474,21731,2625.1694,459.03946
45,1998,2,14429,6158,534260,1293785,0,1.942838,2.3499999,22161,3.6166668,13.7,30.868147,7.4919214,7.6545548,South Carolina,4404,46482,,22595,21265,2700.7449,475.9678
45,1999,2,14269,6163,539571,1314269,0,1.857855,2.3800001,23075,4.0749998,11.7,30.81933,7.428041,6.5162444,South Carolina,4612,48585,,23565,22177,2644.5083,468.92987
45,2000,2,14467,,554842,1324199,1,1.141203,2.3699999,24424,3.5916667,11.1,30.803387,7.2627726,5.243897,South Carolina,4378,44632,,23512,22229,2607.4089,
46,1985,1,21,760,1786,317379,0,.1262033,2.3399999,12029,4.8333335,17.299999,.50859219,8.2309742,0,South Dakota,415,2249,1189,1090,1189,1175.8119,239.46133
46,1986,2,28,823,1822,315533,0,-.52465302,2.23,12578,4.6583333,17,.50551718,8.1602688,0,South Dakota,408,2354,1189,1090,1189,1536.7728,260.82849
46,1987,2,24,810,1878,315308,0,-.30678701,2.22,13251,4.3916669,15.2,.50157082,7.9935474,0,South Dakota,492,2594,1189,1090,1189,1277.9553,256.89166
46,1988,1,28,710,1931,315904,0,-.089511201,2.1300001,13717,4.1750002,14.2,.49788243,7.7814183,.5728476,South Dakota,617,2585,1170,1090,1189,1450.0259,224.75182
46,1989,1,32,847,1965,314800,0,-.28396559,2.0899999,14737,3.9916668,13.2,.49451438,7.4983602,0,South Dakota,510,2757,560,695,560,1628.4988,269.05972
46,1990,1,39,921,1999,314354,0,-.0350972,2.3399999,16172,3.7583334,13.3,.47093233,7.2675266,0,South Dakota,620,3160,1189,1130,1189,1950.9755,292.98181
46,1991,1,31,943,2246,319079,0,-.42299619,2.27,16774,3.6083333,14,.47928992,7.2283988,.9947859,South Dakota,851,2700,1189,1130,1189,1380.2316,295.53809
46,1992,1,41,1029,2497,321735,0,-.065984003,2.26,17799,3.55,15.1,.52267396,7.3647485,.84174967,South Dakota,673,3367,1189,1130,1189,1641.9703,319.82843
46,1993,2,47,1092,2535,325167,0,.082042798,2.2,18289,3.5916667,14.2,.51424235,7.5404449,1.1077893,South Dakota,674,3637,1477,1418,1477,1854.0433,335.82742
46,1994,2,57,1187,2645,327893,0,-.1613996,2.24,19392,3.3666668,14.5,.53621429,7.7606425,1.5052204,South Dakota,662,3874,1477,1418,1477,2155.0095,362.00833
46,1995,2,63,1275,2535,330038,0,-.1788844,2.2,19501,3.25,14.5,.49758041,7.9989157,2.3037572,South Dakota,688,3745,,1565,,2485.207,386.31915
46,1996,1,80,1457,2851,329919,0,-.47505081,2.1800001,21488,3.4083333,11.8,.58655548,8.1958952,1.0778577,South Dakota,725,3548,,1832,,2806.033,441.62354
46,1997,1,93,1599,2916,329441,0,.18183181,2.1800001,21949,3.05,16.5,.60266507,8.332449,.53747332,South Dakota,823,3730,,,2329,3189.3003,485.36765
46,1998,2,92,1688,3039,329053,0,1.216131,2.24,23488,2.9666667,10.8,.65608722,8.4185143,0,South Dakota,1125,3441,,2470,,3027.3115,512.98724
46,1999,1,84,1761,3007,325872,0,.000090900001,2.27,24475,2.8166666,7.6999998,.68586779,8.3726006,.79956079,South Dakota,1322,3790,,2545,,2793.4819,540.39624
46,2000,2,105,1804,3036,331402,0,.3114101,2.27,25720,2.6833334,10.7,.90033877,8.2474623,0,South Dakota,1481,4214,,2619,,3458.498,544.354
47,1985,2,3045,3716,344461,1912368,0,.36386731,1.9400001,12297,8.2333336,18.1,16.349577,8.0914459,.57246751,Tennessee,7899,26205,7664,7664,,883.98975,194.31407
47,1986,1,3000,4030,346703,1919211,0,.7018804,1.96,13035,7.8666668,18.299999,16.322098,8.0938854,1.3714981,Tennessee,8600,26291,7801,,,865.29395,209.98212
47,1987,1,3019,4052,350797,1935158,0,.906295,1.9400001,13885,6.7750001,16.9,16.284079,8.0066319,1.8187056,Tennessee,9263,26403,,7744,,860.61169,209.38858
47,1988,1,2972,4134,355686,1948385,0,1.289042,1.95,14856,5.8499999,18,16.251467,7.8793821,2.467257,Tennessee,9529,28282,,7754,,835.56842,212.17572
47,1989,1,4364,5365,359304,1958730,0,1.472929,1.9,15833,5.2249999,18.4,16.220673,7.6841121,3.1311343,Tennessee,10511,30906,,8387,,1214.5704,273.90198
47,1990,1,4428,5219,363014,1971591,0,.68863869,1.96,16692,5.4833331,16.9,16.159271,7.4557076,4.3722615,Tennessee,11327,32719,,8803,,1219.7877,264.71008
47,1991,2,5287,5618,368834,1991201,0,.71899962,1.87,17298,6.5666666,15.5,16.260235,7.1158724,5.4765978,Tennessee,9931,33966,9409,9349,9642,1433.4362,282.14127
47,1992,2,5586,5685,376914,2015014,0,.72252637,1.9,18577,6.5583334,17,16.396078,6.9647913,6.0201097,Tennessee,11819,38614,11119,10837,11463,1482.0356,282.13205
47,1993,2,5965,6308,385389,2039714,0,1.099039,1.87,19284,5.9749999,19.6,16.556377,6.9367042,8.5254078,Tennessee,11279,35293,11967,11720,,1547.7867,309.25903
47,1994,1,6918,6845,392952,2068044,0,1.213691,1.86,20233,5.0999999,14.6,16.655413,6.9645286,9.1752977,Tennessee,9353,34896,12919,12654,,1760.5204,330.98907
47,1995,2,7537,6967,399247,2098806,0,1.364554,1.84,21174,5.2916665,15.5,16.706266,7.0246196,10.324884,Tennessee,8851,36485,13605,13328,,1887.8038,331.95065
47,1996,1,7711,7158,406210,2125824,0,1.733054,1.84,21854,5.3416667,15.9,16.794912,7.0932679,7.4584942,Tennessee,8934,37002,,13811,14095,1898.2792,336.71649
47,1997,1,8121,7639,412131,2148962,0,1.679178,1.8200001,22676,5.3333335,14.3,16.861095,7.1069913,4.4551668,Tennessee,8693,35836,16150,15808,,1970.49,355.47394
47,1998,1,8662,8068,418739,2170718,0,1.9948961,1.84,23989,4.5083332,13.4,16.981812,7.0955081,3.5188227,Tennessee,7605,38924,16130,15778,,2068.5916,371.67426
47,1999,2,11440,9500,424867,2189928,0,1.918883,1.86,24898,4.1083331,11.9,17.095999,7.0166097,3.6355858,Tennessee,7328,39596,17522,17127,,2692.6074,433.80423
47,2000,2,11108,9464,438583,2229001,0,1.383348,1.86,26097,4.0166664,13.5,17.204416,6.9015436,4.3834686,Tennessee,8093,40682,17958,17555,,2532.7019,424.58484
48,1985,1,14828,,941177,6921532,1,.4300696,2.7,14272,6.8333335,15.9,15.891891,8.1983185,2.5803497,Texas,47471,269909,40134,38127,40134,1575.4741,
48,1986,1,15207,13423,955019,7040232,0,.67447162,2.6300001,14215,8.916667,17.299999,15.874682,8.2175207,5.035212,Texas,57509,290074,40392,38373,40392,1592.3243,190.66133
48,1987,2,15780,13108,957726,7058542,0,.75566763,2.51,14479,8.5,17.6,15.847252,8.1519022,7.4589863,Texas,67308,289690,40506,38481,40506,1647.6528,185.70407
48,1988,2,16956,13192,960928,7067399,0,1.056033,2.47,15325,7.4000001,18,15.826239,8.0455627,9.0463943,Texas,77827,288906,41319,39244,41319,1764.5443,186.6599
48,1989,1,19366,13383,970955,7114535,0,1.189927,2.46,16312,6.7249999,17.1,15.806763,7.8735247,11.370119,Texas,91294,291156,43117,40961,43117,1994.5311,188.10786
48,1990,1,22634,14253,990859,7201534,0,.82318562,2.47,17421,6.4250002,15.9,16.154591,7.7030005,13.589923,Texas,109726,308357,49325,46859,49325,2284.2805,197.91617
48,1991,1,23249,14168,1010386,7315346,0,1.431583,2.4000001,17929,6.9916668,17.5,16.299847,7.4686728,14.835035,Texas,118092,320295,47770,50698,62212,2301.0017,193.67505
48,1992,1,27568,16594,1031224,7436647,0,1.374526,2.45,18916,7.6166668,18.299999,16.459547,7.3784533,16.464207,Texas,121141,360702,57455,54459,,2673.3281,223.1382
48,1993,2,29260,17184,1056183,7570877,0,1.209393,2.3299999,19503,7.1833334,17.4,16.651266,7.3598094,17.476421,Texas,116637,378531,72854,72854,,2770.3533,226.97502
48,1994,1,40451,26201,1079140,7704920,0,1.352182,2.3099999,20189,6.5666666,19.1,16.823933,7.412591,18.713577,Texas,108563,396276,98844,98844,100744,3748.4478,340.05545
48,1995,2,55602,32594,1109894,7834090,0,1.163633,2.23,21003,6.125,17.4,17.046606,7.5146666,17.722685,Texas,103089,421213,132707,132707,136891,5009.6675,416.05344
48,1996,2,55810,33676,1134227,7962099,0,1.277602,2.26,22120,5.7583332,16.6,17.220768,7.6504078,13.484767,Texas,112594,429329,136195,136195,138849,4920.5317,422.9538
48,1997,1,58393,35504,1156399,8100595,0,1.391055,2.22,23616,5.3499999,16.700001,17.384232,7.7624288,7.9380693,Texas,109437,438232,143928,143928,146779,5049.5547,438.28879
48,1998,1,59709,37973,1178049,8248870,0,1.56434,2.25,25186,4.9166665,15.1,17.540474,7.8702688,6.1813121,Texas,109820,443688,148756,148756,151430,5068.4648,460.34183
48,1999,1,60785,41668,1195661,8361657,1,1.589824,2.23,26250,4.7166667,15.2,17.716562,7.8782697,5.6765614,Texas,109310,446685,155924,152805,155924,5083.7988,498.3223
48,2000,1,61861,45363,1160413,7325843,0,1.039319,2.25,28313,4.375,15.5,17.900438,7.8365002,5.4306207,Texas,111719,441848,161736,158501,161736,5330.9468,619.21881
49,1985,1,142,1384,6431,785561,0,.054141901,1.58,12048,6.2333331,10.9,.61221504,8.8270264,.7302255,Utah,1169,6330,1457,1457,1372,2208.0547,176.17982
49,1986,2,143,1586,6589,794355,0,2.2192459,1.58,12426,6.1750002,12.6,.61058784,8.975379,1.5032322,Utah,1094,5620,1805,1805,1537,2170.2837,199.65884
49,1987,1,161,1579,6715,800974,0,2.262017,1.49,12729,6.2333336,10.2,.60798466,9.0276222,1.9066356,Utah,1137,5833,,2182,1877,2397.6172,197.13499
49,1988,2,167,1619,6830,805468,0,5.0720062,1.45,13192,4.9583335,9.8000002,.60518187,9.0240145,2.6041281,Utah,1218,5595,,2464,2210,2445.0952,201.00116
49,1989,1,196,1964,6969,812324,0,2.8015699,1.42,14005,4.6416664,8.1999998,.60250688,8.9406176,2.6965239,Utah,1277,5524,,2464,2210,2812.4551,241.77545
49,1990,2,208,2021,7143,822574,0,1.133482,1.39,14913,4.4333334,8.1999998,.68675071,8.8871279,3.8700964,Utah,1561,5830,,2911,3032,2911.9417,245.69218
49,1991,2,207,2167,7421,841410,0,2.6240129,1.34,15492,4.7416668,12.9,.71014541,8.9685802,4.5511241,Utah,1809,6290,3131,2890,,2789.3816,257.54388
49,1992,1,234,2184,7860,864074,0,2.01494,1.33,16115,4.9416666,9.3999996,.73945576,9.2447243,4.8998284,Utah,1988,6671,3184,2897,,2977.0991,252.75613
49,1993,2,230,2342,8174,888964,0,2.8079741,1.28,16756,4.1749997,10.7,.75212449,9.6269283,6.0050445,Utah,2185,7348,3234,3079,,2813.7998,263.45273
49,1994,2,253,2482,8693,921141,0,2.6871879,1.24,17566,3.8583333,8,.78420824,9.9864006,5.5599594,Utah,2417,7714,3384,3213,,2910.3877,269.44843
49,1995,2,278,2826,9106,944216,0,4.0242481,1.21,18478,3.5083334,8.3999996,.80893284,10.278193,7.0003777,Utah,2700,8562,,3509,3893,3052.9321,299.29593
49,1996,1,311,3213,9410,958188,0,5.3344102,1.24,19529,3.4833333,7.6999998,.83365893,10.419608,4.4487944,Utah,2920,9306,,4048,4230,3304.9946,335.3204
49,1997,2,318,3519,9910,977385,0,5.0408812,1.25,20600,3.175,8.8999996,.87468654,10.360867,2.5474293,Utah,3281,9519,4495,4261,,3208.8799,360.04236
49,1998,2,324,3581,10318,993068,0,6.9749279,1.2,21708,3.6916666,9,.91037649,10.228352,1.6159116,Utah,3424,9482,,4280,4462,3140.1436,360.59967
49,1999,2,390,4303,10756,1007257,0,7.3125448,1.27,22393,3.575,5.6999998,.95914823,9.9465752,2.3599012,Utah,3252,9397,,4418,4584,3625.8833,427.1998
49,2000,2,420,3587,10208,993420,0,3.329329,1.27,23878,3.3583333,7.5999999,1.0620583,9.5480709,1.8721533,Utah,3231,9800,,4637,4881,4114.4199,361.07587
50,1985,1,0,,921,255948,0,.65248352,3.1300001,12968,4.7833333,9.1999998,.34352872,8.3174896,0,Vermont,344,5298,586,586,536,0,
50,1986,1,0,682,954,257954,0,2.10184,3.1700001,13834,4.4250002,11,.34210888,8.272315,0,Vermont,337,5529,597,597,547,0,264.38821
50,1987,1,0,745,998,260986,0,1.557831,3.1099999,14875,3.7666667,9.3000002,.34115452,8.1228228,0,Vermont,200,5593,597,597,547,0,285.45593
50,1988,1,0,792,1053,265652,0,2.5701721,3,15992,2.9749999,8.1000004,.33912644,7.9311728,.72748041,Vermont,182,5966,597,597,597,0,298.1344
50,1989,2,0,869,1102,269475,0,1.03895,2.8399999,17365,3.5833333,8,.33779046,7.6735077,1.7930851,Vermont,220,5399,597,597,597,0,322.47888
50,1990,1,0,1013,1135,272862,0,.43332031,2.8,17876,4.9166665,10.9,.3277263,7.3343034,2.6558168,Vermont,300,5912,647,647,647,0,371.24994
50,1991,1,0,1081,1164,274132,0,2.399411,2.6900001,17985,6.5916667,12.6,.3368915,6.7839594,2.6380305,Vermont,373,5636,647,862,647,0,394.33557
50,1992,2,0,1208,1265,275672,0,1.459771,2.5699999,19065,6.4583335,10.5,.38267025,6.5244756,3.8411107,Vermont,416,6034,647,852,647,0,438.20193
50,1993,1,0,1175,1569,277443,0,-.059857301,2.52,19485,5.2916665,10,.47785836,6.5556264,4.1540604,Vermont,555,6058,947,947,947,0,423.51041
50,1994,1,29,1212,1494,279952,0,2.8909969,2.5,20226,4.5416665,7.5999999,.46209303,6.7003403,5.30971,Vermont,592,6676,919,1020,947,1941.0978,432.93137
50,1995,1,15,1220,1506,281832,0,2.1855431,2.3399999,21002,4.3000002,10.3,.49154875,6.8750191,4.7538037,Vermont,618,7322,1052,1052,991,996.01593,432.88199
50,1996,1,14,1000,1611,283649,0,1.084025,2.3800001,21964,4.4083333,12.6,.55094385,7.0631514,2.0212195,Vermont,649,7459,1160,1160,1023,869.02545,352.5484
50,1997,2,35,1146,1581,284761,0,1.524814,2.3299999,23002,3.9666667,9.3000002,.53650784,7.2391453,1.0046229,Vermont,677,7686,1140,1140,1023,2213.7888,402.44275
50,1998,1,45,1172,1635,285877,0,1.881505,2.3399999,24629,3.1083333,9.8999996,.55877036,7.4070311,.66620475,Vermont,748,9005,1140,1140,1023,2752.2935,409.96652
50,1999,1,66,1248,1714,287374,0,1.014321,2.3199999,25881,2.9416666,9.6000004,.57982224,7.4801178,1.1576314,Vermont,750,9199,1140,1200,1023,3850.6418,434.27728
50,2000,1,75,1407,1795,288552,0,.54795378,2.3399999,27680,2.6916666,10,.6461466,7.444684,0,Vermont,867,9331,1301,1361,1184,4178.2729,487.60709
51,1985,1,6825,4733,515358,2222280,0,.1689308,2.55,15366,5.3583336,10,19.963594,7.8725643,1.4169167,Virginia,5640,17447,9617,9617,9351,1324.3221,212.97946
51,1986,2,7291,5101,523264,2260166,0,.73660707,2.53,16328,4.875,9.6999998,19.940533,7.8226223,2.6322865,Virginia,5767,17126,10159,10159,9753,1393.3693,225.69139
51,1987,1,7488,5283,534435,2305063,0,1.486583,2.3599999,17324,4.1999998,9.8999996,19.904915,7.6990314,3.7922692,Virginia,6283,16450,10746,10746,9816,1401.1058,229.19113
51,1988,2,8239,5302,543306,2339225,0,2.177963,2.24,18514,3.9749999,10.8,19.876177,7.5387626,4.9852858,Virginia,6576,17945,11460,11460,11460,1516.4567,226.65627
51,1989,1,9739,5848,551175,2366454,0,2.1343949,2.1900001,19740,3.9000001,10.9,19.847696,7.3151684,5.8656631,Virginia,7444,19085,12083,12083,12083,1766.9524,247.1208
51,1990,2,10617,5954,562118,2399372,0,1.686802,2.1800001,20449,4.4499998,11.1,19.733177,7.0499625,7.2383528,Virginia,9048,21303,13537,13537,13537,1888.7494,248.14827
51,1991,2,12109,6562,573669,2415447,0,2.2114789,2.0599999,20934,5.8833332,9.8999996,19.970228,6.6649504,8.6491232,Virginia,9897,22710,13970,13970,13970,2110.7991,271.66815
51,1992,1,12896,7014,591063,2443640,0,2.430805,2.0999999,21811,6.1500001,9.5,20.262079,6.4999537,10.788383,Virginia,11372,23510,13852,13852,13852,2181.8318,287.03082
51,1993,1,14093,7392,603745,2465320,0,2.1096179,2.05,22470,5.1750002,9.6999998,20.499718,6.4524865,11.659649,Virginia,11504,23619,15359,15359,15359,2334.2637,299.83939
51,1994,1,17002,8218,615138,2482377,0,2.4027519,1.99,23305,4.708333,10.7,20.711609,6.4702716,12.543343,Virginia,9649,24089,14940,14940,14940,2763.9326,331.05365
51,1995,1,17403,8165,624130,2496751,0,2.2148321,1.9299999,24056,4.4666667,10.2,20.923159,6.5397253,14.136462,Virginia,10188,24264,16166,16166,16166,2788.3613,327.02499
51,1996,2,17436,8328,633567,2512147,0,2.2520261,1.92,25034,4.3666668,12.3,21.117788,6.6473961,10.191257,Virginia,9918,29620,16166,16166,16166,2752.0374,331.50928
51,1997,2,17859,8627,643052,2528600,0,1.968991,1.9,26307,3.675,12.7,21.343981,6.7334409,6.3697224,Virginia,10710,30002,16111,16111,16111,2777.2249,341.17694
51,1998,2,18888,9272,652187,2538666,0,2.161778,1.9400001,27780,2.8499999,8.8000002,21.588404,6.815238,5.564477,Virginia,6700,30576,29171,29171,29171,2896.1018,365.2312
51,1999,2,16158,7900,662608,2564244,0,2.3596079,1.96,29226,2.6833334,7.9000001,21.823357,6.8360014,4.3998904,Virginia,5860,32098,31787,31787,31787,2438.5459,308.08301
51,2000,2,18709,9107,664457,2521495,0,1.169093,1.97,31087,2.2666667,8.3000002,21.949385,6.8375292,4.6440282,Virginia,5148,33955,32166,,,2815.6826,361.17462
53,1985,2,1218,4712,68111,2006026,0,.97331423,2.6800001,14755,8.3416672,12,3.3761139,7.3909764,1.8631434,Washington,6039,171603,5291,7278,5291,1788.2574,234.89227
53,1986,1,1182,4484,70024,2024011,0,1.978449,2.6500001,15542,8.0249996,12.9,3.3666582,7.3455582,2.9191902,Washington,7666,165711,5324,6040,5324,1687.9927,221.5403
53,1987,2,1129,3996,72520,2054313,0,3.4651141,2.5799999,16210,7.2583332,10,3.3541362,7.2203789,4.147779,Washington,10211,154466,5838,5870,5838,1556.8119,194.51758
53,1988,1,1225,3529,75684,2097784,0,6.3965712,2.49,17166,6.2416668,8.6999998,3.3432722,7.0608611,5.2148004,Washington,10745,159748,5914,6523,5914,1618.5719,168.22514
53,1989,1,1315,4211,78536,2137618,0,5.0242901,2.45,18558,5.8416667,9.6000004,3.3329103,6.8446198,6.6155205,Washington,9832,151990,5756,6547,5756,1674.3914,196.99498
53,1990,2,1489,4959,82408,2202068,0,1.919059,2.49,19865,5.1500001,8.8999996,3.3672035,6.6634946,7.7706842,Washington,9615,145547,5411,6446,6446,1806.8634,225.1974
53,1991,1,1810,6032,84740,2249036,0,2.319042,2.3900001,20689,6.3249998,9.5,3.4345737,6.4748378,9.4913588,Washington,8395,125780,5452,6710,6710,2135.9453,268.2038
53,1992,2,2036,6567,88111,2302580,0,2.221523,2.4400001,21709,7.1666665,11.2,3.5268028,6.4934077,10.327942,Washington,7850,120466,6190,7779,7779,2310.7217,285.20181
53,1993,2,2096,7065,89459,2346797,0,2.5880909,2.27,22214,7.1083331,12.1,3.5813227,6.5563812,12.256476,Washington,3720,110279,6894,9117,9117,2342.9727,301.04861
53,1994,2,2278,7281,92307,2380021,0,3.003305,2.23,22938,6.4916668,11.7,3.6800253,6.6764884,12.669388,Washington,1650,103615,6967,9588,9588,2467.8518,305.92166
53,1995,1,2500,7699,95520,2419835,0,2.876946,2.1700001,23690,6.2833333,12.5,3.7891288,6.824214,12.3517,Washington,875,103837,7231,9916,9916,2617.2529,318.1622
53,1996,2,2694,8229,98860,2454135,0,3.3595409,2.1600001,25073,5.9250002,11.9,3.9202547,6.9881554,8.5282059,Washington,560,92247,7371,10057,10057,2725.0657,335.31161
53,1997,1,2742,8757,102736,2491725,0,3.0675721,2.1600001,26454,4.875,9.1999998,4.060195,7.1250048,3.8944468,Washington,480,84817,7963,10971,10971,2668.9768,351.44327
53,1998,2,2997,9314,104142,2519209,0,3.2783909,2.1800001,28384,4.7833333,8.8999996,4.1406369,7.2392497,2.6865125,Washington,375,74918,8902,11575,11575,2877.8015,369.71924
53,1999,2,3035,9588,106974,2542398,0,3.979481,2.1300001,30037,4.833333,9.6000004,4.2534933,7.2696681,2.4133241,Washington,200,64257,8862,12036,12036,2837.1379,377.12427
